item_id,demand,org,code,year,month,day
3356,5,NE Europe,"",2016,10,1
3356,2,NE Europe,"",2016,11,1
3356,6,Americas,"",2016,12,1
3356,6,NE Europe,"",2016,12,1
3356,5,NE Europe,"",2017,1,1
3356,6,Americas,"",2017,2,1
3356,1,INTL Other,"",2017,2,1
3356,4,NE Europe,"",2017,3,1
3356,1,Asia,"",2017,4,1
3356,1,NE Europe,"",2017,4,1
3356,9,NE Europe,"",2017,5,1
3356,4,NE Europe,"",2017,7,1
3356,2,Asia,"",2017,8,1
3356,2,INTL Other,"",2017,8,1
3356,8,NE Europe,"",2017,9,1
3356,10,Americas,"",2017,10,1
3356,2,INTL Other,"",2017,10,1
3356,2,Asia,"",2017,12,1
3356,10,NE Europe,"",2017,12,1
3356,2,INTL Other,"",2018,1,1
3356,1,NE Europe,"",2018,1,1
3356,3,Americas,"",2018,2,1
3356,3,Asia,"",2018,2,1
3356,2,INTL Other,"",2018,2,1
3356,1,NE Europe,"",2018,2,1
3356,1,Americas,"",2018,3,1
3356,3,Asia,"",2018,4,1
3356,1,Asia,"",2018,5,1
3356,3,NE Europe,"",2018,5,1
3356,4,NE Europe,"",2018,6,1
3356,2,Asia,"",2018,7,1
3356,1,INTL Other,"",2018,9,1
3356,2,Americas,"",2018,10,1
3356,2,NE Europe,"",2018,10,1
3356,6,NE Europe,"",2018,11,1
3356,3,INTL Other,"",2019,1,1
3356,1,NE Europe,"",2019,2,1
3356,2,NE Europe,"",2019,3,1
3356,5,NE Europe,"",2019,4,1
3356,2,NE Europe,"",2019,5,1
3356,3,INTL Other,"",2019,6,1
3357,1,Asia,"",2015,1,1
3357,3,NE Europe,"",2015,2,1
3357,5,Americas,"",2015,3,1
3357,3,INTL Other,"",2015,3,1
3357,3,NE Europe,"",2015,3,1
3357,10,Asia,"",2015,4,1
3357,5,Americas,"",2015,6,1
3357,1,NE Europe,"",2015,6,1
3357,5,Americas,"",2015,7,1
3357,1,NE Europe,"",2015,7,1
3357,10,Asia,"",2015,8,1
3357,13,NE Europe,"",2015,8,1
3357,11,Americas,"",2015,9,1
3357,2,Americas,"",2015,10,1
3357,4,Asia,"",2015,10,1
3357,3,NE Europe,"",2015,10,1
3357,1,INTL Other,"",2015,11,1
3357,2,NE Europe,"",2015,11,1
3357,8,NE Europe,"",2015,12,1
3357,2,Americas,"",2016,1,1
3357,2,NE Europe,"",2016,1,1
3357,2,Americas,"",2016,2,1
3357,2,NE Europe,"",2016,2,1
3357,5,Americas,"",2016,3,1
3357,4,NE Europe,"",2016,3,1
3357,1,Americas,"",2016,4,1
3357,5,NE Europe,"",2016,4,1
3357,1,Americas,"",2016,5,1
3357,1,NE Europe,"",2016,5,1
3357,5,Americas,"",2016,6,1
3357,1,NE Europe,"",2016,6,1
3357,2,Americas,"",2016,7,1
3357,2,NE Europe,"",2016,7,1
3357,2,Asia,"",2016,8,1
3357,2,NE Europe,"",2016,8,1
3357,5,Americas,"",2016,9,1
3357,2,NE Europe,"",2016,9,1
3357,14,INTL Other,"",2016,10,1
3357,1,INTL Other,"",2016,11,1
3357,2,NE Europe,"",2016,12,1
3357,6,INTL Other,"",2017,1,1
3357,1,NE Europe,"",2017,1,1
3357,5,INTL Other,"",2017,2,1
3357,4,NE Europe,"",2017,2,1
3357,3,Americas,"",2017,3,1
3357,5,INTL Other,"",2017,3,1
3357,2,NE Europe,"",2017,3,1
3357,1,Asia,"",2017,4,1
3357,2,NE Europe,"",2017,4,1
3357,2,Americas,"",2017,6,1
3357,1,NE Europe,"",2017,7,1
3357,10,INTL Other,"",2017,9,1
3357,2,NE Europe,"",2017,9,1
3357,12,Americas,"",2017,10,1
3357,1,Americas,"",2017,11,1
3357,2,NE Europe,"",2017,12,1
3357,2,INTL Other,"",2018,1,1
3357,1,Americas,"",2018,2,1
3357,1,Americas,"",2018,3,1
3357,2,NE Europe,"",2018,3,1
3357,5,NE Europe,"",2018,4,1
3357,2,NE Europe,"",2018,6,1
3357,5,NE Europe,"",2018,7,1
3357,1,Americas,"",2018,8,1
3357,1,NE Europe,"",2018,10,1
3357,6,Americas,"",2018,12,1
3357,1,NE Europe,"",2019,1,1
3357,1,NE Europe,"",2019,2,1
3357,1,NE Europe,"",2019,5,1
3357,2,INTL Other,"",2019,6,1
3358,5,NE Europe,"",2016,2,1
3358,3,NE Europe,"",2017,10,1
3358,2,INTL Other,"",2018,4,1
3358,1,Americas,"",2018,5,1
3358,1,SEMEA,"",2018,6,1
3358,1,Americas,"",2018,9,1
3358,2,Americas,"",2019,2,1
3358,2,NE Europe,"",2019,4,1
3359,6,NE Europe,"",2015,2,1
3359,1,NE Europe,"",2015,3,1
3359,10,Asia,"",2015,4,1
3359,3,NE Europe,"",2015,5,1
3359,1,NE Europe,"",2015,6,1
3359,11,NE Europe,"",2015,9,1
3359,4,Americas,"",2015,10,1
3359,1,INTL Other,"",2015,11,1
3359,1,NE Europe,"",2015,11,1
3359,1,Americas,"",2015,12,1
3359,6,Americas,"",2016,1,1
3359,2,NE Europe,"",2016,4,1
3359,1,Americas,"",2016,6,1
3359,2,Americas,"",2016,7,1
3359,3,NE Europe,"",2016,8,1
3359,2,Americas,"",2016,10,1
3359,1,NE Europe,"",2016,11,1
3359,3,NE Europe,"",2017,1,1
3359,2,NE Europe,"",2017,2,1
3359,3,NE Europe,"",2017,3,1
3359,1,SEMEA,"",2017,3,1
3359,1,Asia,"",2017,4,1
3359,2,Americas,"",2017,6,1
3359,1,NE Europe,"",2017,6,1
3359,1,NE Europe,"",2017,8,1
3359,1,NE Europe,"",2017,10,1
3359,2,NE Europe,"",2017,11,1
3359,1,NE Europe,"",2017,12,1
3359,1,NE Europe,"",2018,2,1
3359,1,Americas,"",2018,3,1
3359,2,NE Europe,"",2018,3,1
3359,1,Americas,"",2018,5,1
3359,2,NE Europe,"",2018,6,1
3359,1,SEMEA,"",2018,6,1
3359,2,NE Europe,"",2018,9,1
3359,1,SEMEA,"",2018,9,1
3359,1,NE Europe,"",2018,10,1
3359,1,NE Europe,"",2018,11,1
3359,1,NE Europe,"",2019,3,1
3359,3,NE Europe,"",2019,4,1
3359,1,SEMEA,"",2019,5,1
3359,2,Americas,"",2019,6,1
3359,2,INTL Other,"",2019,6,1
3359,1,NE Europe,"",2019,6,1
3360,2,NE Europe,"",2015,1,1
3360,100,SEMEA,"",2015,4,1
3360,1,NE Europe,"",2015,5,1
3360,10,Americas,"",2015,8,1
3360,1,Americas,"",2015,10,1
3360,5,Asia,"",2015,10,1
3360,6,Americas,"",2016,3,1
3360,5,Americas,"",2016,6,1
3360,1,Americas,"",2016,8,1
3360,2,NE Europe,"",2016,8,1
3360,2,INTL Other,"",2016,9,1
3360,1,INTL Other,"",2016,11,1
3360,1,Americas,"",2016,12,1
3360,2,NE Europe,"",2017,1,1
3360,6,Americas,"",2017,2,1
3360,1,NE Europe,"",2017,2,1
3360,1,Americas,"",2017,3,1
3360,11,Americas,"",2017,6,1
3360,3,Americas,"",2017,7,1
3360,5,SEMEA,"",2017,9,1
3360,10,Americas,"",2017,10,1
3360,4,NE Europe,"",2018,1,1
3360,5,Americas,"",2018,2,1
3360,3,INTL Other,"",2018,4,1
3360,2,Americas,"",2018,5,1
3360,1,SEMEA,"",2018,6,1
3360,1,Americas,"",2018,9,1
3360,1,INTL Other,"",2018,12,1
3360,10,Americas,"",2019,4,1
3362,3,Americas,"",2015,2,1
3362,1,Americas,"",2015,3,1
3362,2,Americas,"",2015,6,1
3362,2,Americas,"",2015,11,1
3362,5,Americas,"",2015,12,1
3362,2,Americas,"",2016,2,1
3362,8,Americas,"",2016,3,1
3362,2,Asia,"",2016,3,1
3362,38,Americas,"",2016,4,1
3362,2,NE Europe,"",2016,4,1
3362,2,SEMEA,"",2016,4,1
3362,3,Americas,"",2016,5,1
3362,2,NE Europe,"",2016,5,1
3362,12,SEMEA,"",2016,5,1
3362,2,NE Europe,"",2016,6,1
3362,5,Americas,"",2016,7,1
3362,5,Americas,"",2016,8,1
3362,3,INTL Other,"",2016,8,1
3362,3,NE Europe,"",2016,8,1
3362,8,INTL Other,"",2016,9,1
3362,8,NE Europe,"",2016,9,1
3362,2,SEMEA,"",2016,9,1
3362,5,Americas,"",2016,10,1
3362,6,INTL Other,"",2016,10,1
3362,4,NE Europe,"",2016,10,1
3362,4,SEMEA,"",2016,10,1
3362,2,Americas,"",2016,11,1
3362,8,NE Europe,"",2016,11,1
3362,3,Americas,"",2016,12,1
3362,3,NE Europe,"",2016,12,1
3362,5,SEMEA,"",2016,12,1
3362,3,NE Europe,"",2017,1,1
3362,3,SEMEA,"",2017,1,1
3362,4,Americas,"",2017,2,1
3362,1,Asia,"",2017,2,1
3362,1,China,"",2017,2,1
3362,1,INTL Other,"",2017,2,1
3362,10,SEMEA,"",2017,2,1
3362,1,INTL Other,"",2017,3,1
3362,13,NE Europe,"",2017,3,1
3362,13,SEMEA,"",2017,3,1
3362,1,Americas,"",2017,4,1
3362,1,Asia,"",2017,4,1
3362,3,INTL Other,"",2017,4,1
3362,4,NE Europe,"",2017,4,1
3362,3,SEMEA,"",2017,4,1
3362,3,Asia,"",2017,5,1
3362,18,INTL Other,"",2017,5,1
3362,4,NE Europe,"",2017,5,1
3362,7,Americas,"",2017,6,1
3362,2,SEMEA,"",2017,6,1
3362,1,Americas,"",2017,7,1
3362,3,China,"",2017,7,1
3362,3,NE Europe,"",2017,7,1
3362,2,SEMEA,"",2017,7,1
3362,1,Americas,"",2017,8,1
3362,1,SEMEA,"",2017,8,1
3362,4,INTL Other,"",2017,9,1
3362,5,NE Europe,"",2017,9,1
3362,2,SEMEA,"",2017,9,1
3362,2,Americas,"",2017,10,1
3362,1,INTL Other,"",2017,10,1
3362,3,NE Europe,"",2017,10,1
3362,1,SEMEA,"",2017,10,1
3362,3,Americas,"",2017,11,1
3362,6,NE Europe,"",2017,11,1
3362,3,SEMEA,"",2017,11,1
3362,1,Americas,"",2017,12,1
3362,2,NE Europe,"",2017,12,1
3362,14,SEMEA,"",2017,12,1
3362,2,Americas,"",2018,1,1
3362,1,China,"",2018,1,1
3362,4,NE Europe,"",2018,1,1
3362,2,SEMEA,"",2018,1,1
3362,1,Americas,"",2018,2,1
3362,2,NE Europe,"",2018,2,1
3362,2,SEMEA,"",2018,2,1
3362,4,Americas,"",2018,3,1
3362,2,NE Europe,"",2018,3,1
3362,9,SEMEA,"",2018,3,1
3362,16,Americas,"",2018,4,1
3362,2,INTL Other,"",2018,4,1
3362,4,NE Europe,"",2018,4,1
3362,4,SEMEA,"",2018,4,1
3362,6,NE Europe,"",2018,5,1
3362,1,SEMEA,"",2018,5,1
3362,3,Asia,"",2018,6,1
3362,2,NE Europe,"",2018,6,1
3362,9,SEMEA,"",2018,6,1
3362,1,Americas,"",2018,7,1
3362,3,NE Europe,"",2018,7,1
3362,6,SEMEA,"",2018,7,1
3362,6,SEMEA,"",2018,8,1
3362,3,Americas,"",2018,9,1
3362,4,NE Europe,"",2018,9,1
3362,4,SEMEA,"",2018,9,1
3362,3,Americas,"",2018,10,1
3362,7,NE Europe,"",2018,10,1
3362,2,SEMEA,"",2018,10,1
3362,1,Americas,"",2018,11,1
3362,1,INTL Other,"",2018,11,1
3362,2,NE Europe,"",2018,11,1
3362,3,SEMEA,"",2018,11,1
3362,1,INTL Other,"",2018,12,1
3362,2,NE Europe,"",2018,12,1
3362,3,SEMEA,"",2018,12,1
3362,4,Americas,"",2019,1,1
3362,2,INTL Other,"",2019,1,1
3362,1,NE Europe,"",2019,1,1
3362,1,SEMEA,"",2019,1,1
3362,1,INTL Other,"",2019,2,1
3362,3,NE Europe,"",2019,2,1
3362,2,SEMEA,"",2019,2,1
3362,4,Americas,"",2019,3,1
3362,1,NE Europe,"",2019,3,1
3362,1,Americas,"",2019,4,1
3362,5,NE Europe,"",2019,4,1
3362,1,NE Europe,"",2019,5,1
3362,1,Americas,"",2019,6,1
3362,3,NE Europe,"",2019,6,1
3362,5,SEMEA,"",2019,6,1
3362,2,INTL Other,D,2017,3,1
3363,1,NE Europe,"",2016,6,1
3363,5,Americas,"",2016,9,1
3363,2,INTL Other,"",2016,9,1
3363,2,SEMEA,"",2016,10,1
3363,1,SEMEA,"",2017,1,1
3363,1,NE Europe,"",2017,2,1
3363,4,SEMEA,"",2017,8,1
3363,5,SEMEA,"",2017,9,1
3363,3,NE Europe,"",2017,10,1
3363,1,NE Europe,"",2018,2,1
3363,1,SEMEA,"",2018,3,1
3363,2,Americas,"",2018,4,1
3363,6,Americas,"",2018,5,1
3363,2,Asia,"",2018,5,1
3363,2,SEMEA,"",2018,6,1
3363,1,SEMEA,"",2018,7,1
3363,2,SEMEA,"",2018,8,1
3363,5,NE Europe,"",2018,9,1
3363,2,SEMEA,"",2018,9,1
3363,2,SEMEA,"",2018,10,1
3363,1,Americas,"",2019,1,1
3363,3,SEMEA,"",2019,3,1
3363,4,SEMEA,"",2019,4,1
3363,1,SEMEA,"",2019,5,1
3364,1,Asia,"",2015,9,1
3364,5,Americas,"",2016,9,1
3364,2,INTL Other,"",2016,9,1
3364,2,SEMEA,"",2016,12,1
3364,2,SEMEA,"",2017,1,1
3364,2,SEMEA,"",2017,3,1
3364,1,SEMEA,"",2017,8,1
3364,1,SEMEA,"",2017,9,1
3364,1,SEMEA,"",2017,12,1
3364,2,SEMEA,"",2018,1,1
3364,3,Americas,"",2018,2,1
3364,2,Americas,"",2018,4,1
3364,2,SEMEA,"",2018,10,1
3364,2,SEMEA,"",2018,12,1
3364,1,SEMEA,"",2019,1,1
3364,4,SEMEA,"",2019,4,1
3364,1,NE Europe,"",2019,6,1
3365,1,NE Europe,"",2016,6,1
3365,5,Americas,"",2016,9,1
3365,2,INTL Other,"",2016,9,1
3365,2,SEMEA,"",2016,10,1
3365,1,SEMEA,"",2017,7,1
3365,2,SEMEA,"",2017,11,1
3365,1,Americas,"",2018,5,1
3365,2,Asia,"",2018,5,1
3365,1,NE Europe,"",2018,11,1
3365,4,SEMEA,"",2019,4,1
3368,1,NE Europe,"",2016,6,1
3368,5,Americas,"",2016,9,1
3368,2,INTL Other,"",2016,9,1
3368,5,SEMEA,"",2016,10,1
3368,2,SEMEA,"",2017,1,1
3368,1,NE Europe,"",2017,2,1
3368,1,SEMEA,"",2017,5,1
3368,5,SEMEA,"",2017,6,1
3368,2,SEMEA,"",2017,7,1
3368,4,SEMEA,"",2017,8,1
3368,3,SEMEA,"",2017,9,1
3368,12,SEMEA,"",2017,10,1
3368,10,SEMEA,"",2017,11,1
3368,10,INTL Other,"",2017,12,1
3368,10,SEMEA,"",2017,12,1
3368,1,Asia,"",2018,5,1
3368,66,SEMEA,"",2018,5,1
3368,1,SEMEA,"",2018,7,1
3368,1,SEMEA,"",2018,10,1
3368,5,SEMEA,"",2018,12,1
3368,10,SEMEA,"",2019,1,1
3368,1,SEMEA,"",2019,2,1
3368,5,SEMEA,"",2019,3,1
3368,4,SEMEA,"",2019,4,1
3368,1,NE Europe,"",2019,6,1
3368,2,SEMEA,"",2019,6,1
3404,25488,NE Europe,"",2015,5,1
3404,13404,NE Europe,"",2017,1,1
3404,13428,NE Europe,"",2017,11,1
3404,13008,NE Europe,"",2018,3,1
341,55,Americas,"",2015,1,1
341,20,Asia,"",2015,1,1
341,86,Americas,"",2015,2,1
341,120,Asia,"",2015,2,1
341,140,Americas,"",2015,3,1
341,145,Asia,"",2015,3,1
341,2,China,"",2015,3,1
341,80,NE Europe,"",2015,3,1
341,201,Asia,"",2015,4,1
341,1,China,"",2015,4,1
341,80,SEMEA,"",2015,4,1
341,61,Americas,"",2015,5,1
341,130,Asia,"",2015,5,1
341,1,China,"",2015,5,1
341,30,SEMEA,"",2015,5,1
341,50,Americas,"",2015,6,1
341,210,Asia,"",2015,6,1
341,40,NE Europe,"",2015,6,1
341,68,Americas,"",2015,7,1
341,160,Asia,"",2015,7,1
341,1,INTL Other,"",2015,7,1
341,155,Asia,"",2015,8,1
341,2,China,"",2015,8,1
341,6,SEMEA,"",2015,8,1
341,90,Americas,"",2015,9,1
341,215,Asia,"",2015,9,1
341,20,SEMEA,"",2015,9,1
341,60,Americas,"",2015,10,1
341,100,Asia,"",2015,10,1
341,10,SEMEA,"",2015,10,1
341,80,Americas,"",2015,11,1
341,266,Asia,"",2015,11,1
341,151,Americas,"",2015,12,1
341,75,Asia,"",2015,12,1
341,20,NE Europe,"",2015,12,1
341,21,SEMEA,"",2015,12,1
341,99,Americas,"",2016,1,1
341,71,Asia,"",2016,1,1
341,50,Americas,"",2016,2,1
341,75,Asia,"",2016,2,1
341,1,INTL Other,"",2016,2,1
341,5,SEMEA,"",2016,2,1
341,79,Americas,"",2016,3,1
341,127,Asia,"",2016,3,1
341,10,China,"",2016,3,1
341,60,SEMEA,"",2016,3,1
341,74,Americas,"",2016,4,1
341,170,Asia,"",2016,4,1
341,64,Americas,"",2016,5,1
341,145,Asia,"",2016,5,1
341,1,China,"",2016,5,1
341,10,NE Europe,"",2016,5,1
341,29,SEMEA,"",2016,5,1
341,250,Americas,"",2016,6,1
341,173,Asia,"",2016,6,1
341,10,SEMEA,"",2016,6,1
341,146,Asia,"",2016,7,1
341,143,China,"",2016,7,1
341,5,SEMEA,"",2016,7,1
341,1,Americas,"",2016,8,1
341,150,Asia,"",2016,8,1
341,82,Americas,"",2016,9,1
341,156,Asia,"",2016,9,1
341,1,SEMEA,"",2016,9,1
341,75,Americas,"",2016,10,1
341,142,Asia,"",2016,10,1
341,10,NE Europe,"",2016,10,1
341,50,Americas,"",2016,11,1
341,145,Asia,"",2016,11,1
341,1,INTL Other,"",2016,11,1
341,17,SEMEA,"",2016,11,1
341,126,Asia,"",2016,12,1
341,1,INTL Other,"",2016,12,1
341,127,Americas,"",2017,1,1
341,133,Asia,"",2017,1,1
341,10,SEMEA,"",2017,1,1
341,15,Americas,"",2017,2,1
341,145,Asia,"",2017,2,1
341,19,SEMEA,"",2017,2,1
341,40,Americas,"",2017,3,1
341,254,Asia,"",2017,3,1
341,2,INTL Other,"",2017,3,1
341,40,NE Europe,"",2017,3,1
341,91,Americas,"",2017,4,1
341,98,Asia,"",2017,4,1
341,2,China,"",2017,4,1
341,10,NE Europe,"",2017,4,1
341,9,Americas,"",2017,5,1
341,150,Asia,"",2017,5,1
341,10,SEMEA,"",2017,5,1
341,160,Americas,"",2017,6,1
341,226,Asia,"",2017,6,1
341,45,Americas,"",2017,7,1
341,127,Asia,"",2017,7,1
341,8,SEMEA,"",2017,7,1
341,206,Americas,"",2017,8,1
341,200,Asia,"",2017,8,1
341,1,China,"",2017,8,1
341,20,NE Europe,"",2017,8,1
341,30,SEMEA,"",2017,8,1
341,15,Americas,"",2017,9,1
341,163,Asia,"",2017,9,1
341,55,NE Europe,"",2017,9,1
341,16,Americas,"",2017,10,1
341,107,Asia,"",2017,10,1
341,145,Americas,"",2017,11,1
341,244,Asia,"",2017,11,1
341,100,Americas,"",2017,12,1
341,130,Asia,"",2017,12,1
341,1,China,"",2017,12,1
341,7,NE Europe,"",2017,12,1
341,12,SEMEA,"",2017,12,1
341,26,Americas,"",2018,1,1
341,157,Asia,"",2018,1,1
341,25,SEMEA,"",2018,1,1
341,87,Americas,"",2018,2,1
341,112,Asia,"",2018,2,1
341,6,SEMEA,"",2018,2,1
341,177,Americas,"",2018,3,1
341,353,Asia,"",2018,3,1
341,1,China,"",2018,3,1
341,10,SEMEA,"",2018,3,1
341,117,Americas,"",2018,4,1
341,183,Asia,"",2018,4,1
341,4,SEMEA,"",2018,4,1
341,41,Americas,"",2018,5,1
341,76,Asia,"",2018,5,1
341,86,Americas,"",2018,6,1
341,40,Asia,"",2018,6,1
341,5,NE Europe,"",2018,6,1
341,218,Asia,"",2018,7,1
341,33,Americas,"",2018,8,1
341,162,Asia,"",2018,8,1
341,50,Americas,"",2018,9,1
341,131,Asia,"",2018,9,1
341,3,China,"",2018,9,1
341,1,INTL Other,"",2018,9,1
341,4,SEMEA,"",2018,9,1
341,58,Americas,"",2018,10,1
341,159,Asia,"",2018,10,1
341,20,SEMEA,"",2018,10,1
341,150,Americas,"",2018,11,1
341,221,Asia,"",2018,11,1
341,1,China,"",2018,11,1
341,15,NE Europe,"",2018,11,1
341,4,SEMEA,"",2018,11,1
341,110,Americas,"",2018,12,1
341,671,Asia,"",2018,12,1
341,1,China,"",2018,12,1
341,85,Americas,"",2019,1,1
341,124,Asia,"",2019,1,1
341,30,SEMEA,"",2019,1,1
341,63,Americas,"",2019,2,1
341,545,Asia,"",2019,2,1
341,1,INTL Other,"",2019,2,1
341,5,SEMEA,"",2019,2,1
341,85,Americas,"",2019,3,1
341,250,Asia,"",2019,3,1
341,2,INTL Other,"",2019,3,1
341,50,SEMEA,"",2019,3,1
341,172,Americas,"",2019,4,1
341,210,Asia,"",2019,4,1
341,5,NE Europe,"",2019,4,1
341,204,Asia,"",2019,5,1
341,73,Americas,"",2019,6,1
341,336,Asia,"",2019,6,1
341,4,SEMEA,"",2019,6,1
341,80,Americas,"",2019,7,1
341,827,NE Europe,CE,2015,1,1
341,143,SEMEA,CE,2015,1,1
341,417,NE Europe,CE,2015,2,1
341,272,SEMEA,CE,2015,2,1
341,619,NE Europe,CE,2015,3,1
341,221,SEMEA,CE,2015,3,1
341,6,INTL Other,CE,2015,4,1
341,223,NE Europe,CE,2015,4,1
341,201,SEMEA,CE,2015,4,1
341,2,INTL Other,CE,2015,5,1
341,736,NE Europe,CE,2015,5,1
341,299,SEMEA,CE,2015,5,1
341,1,INTL Other,CE,2015,6,1
341,567,NE Europe,CE,2015,6,1
341,249,SEMEA,CE,2015,6,1
341,587,NE Europe,CE,2015,7,1
341,142,SEMEA,CE,2015,7,1
341,4,INTL Other,CE,2015,8,1
341,571,NE Europe,CE,2015,8,1
341,68,SEMEA,CE,2015,8,1
341,2,INTL Other,CE,2015,9,1
341,434,NE Europe,CE,2015,9,1
341,345,SEMEA,CE,2015,9,1
341,2,INTL Other,CE,2015,10,1
341,470,NE Europe,CE,2015,10,1
341,197,SEMEA,CE,2015,10,1
341,624,NE Europe,CE,2015,11,1
341,196,SEMEA,CE,2015,11,1
341,525,NE Europe,CE,2015,12,1
341,306,SEMEA,CE,2015,12,1
341,4,INTL Other,CE,2016,1,1
341,400,NE Europe,CE,2016,1,1
341,237,SEMEA,CE,2016,1,1
341,1,INTL Other,CE,2016,2,1
341,513,NE Europe,CE,2016,2,1
341,248,SEMEA,CE,2016,2,1
341,519,NE Europe,CE,2016,3,1
341,121,SEMEA,CE,2016,3,1
341,2,INTL Other,CE,2016,4,1
341,492,NE Europe,CE,2016,4,1
341,220,SEMEA,CE,2016,4,1
341,2,INTL Other,CE,2016,5,1
341,295,NE Europe,CE,2016,5,1
341,182,SEMEA,CE,2016,5,1
341,601,NE Europe,CE,2016,6,1
341,234,SEMEA,CE,2016,6,1
341,2,INTL Other,CE,2016,7,1
341,421,NE Europe,CE,2016,7,1
341,174,SEMEA,CE,2016,7,1
341,350,NE Europe,CE,2016,8,1
341,95,SEMEA,CE,2016,8,1
341,1,INTL Other,CE,2016,9,1
341,585,NE Europe,CE,2016,9,1
341,194,SEMEA,CE,2016,9,1
341,748,NE Europe,CE,2016,10,1
341,272,SEMEA,CE,2016,10,1
341,555,NE Europe,CE,2016,11,1
341,215,SEMEA,CE,2016,11,1
341,3,INTL Other,CE,2016,12,1
341,225,NE Europe,CE,2016,12,1
341,249,SEMEA,CE,2016,12,1
341,1,INTL Other,CE,2017,1,1
341,494,NE Europe,CE,2017,1,1
341,186,SEMEA,CE,2017,1,1
341,8,INTL Other,CE,2017,2,1
341,407,NE Europe,CE,2017,2,1
341,223,SEMEA,CE,2017,2,1
341,8,INTL Other,CE,2017,3,1
341,511,NE Europe,CE,2017,3,1
341,313,SEMEA,CE,2017,3,1
341,5,INTL Other,CE,2017,4,1
341,450,NE Europe,CE,2017,4,1
341,130,SEMEA,CE,2017,4,1
341,457,NE Europe,CE,2017,5,1
341,242,SEMEA,CE,2017,5,1
341,4,INTL Other,CE,2017,6,1
341,330,NE Europe,CE,2017,6,1
341,194,SEMEA,CE,2017,6,1
341,503,NE Europe,CE,2017,7,1
341,132,SEMEA,CE,2017,7,1
341,2,INTL Other,CE,2017,8,1
341,510,NE Europe,CE,2017,8,1
341,173,SEMEA,CE,2017,8,1
341,442,NE Europe,CE,2017,9,1
341,247,SEMEA,CE,2017,9,1
341,2,INTL Other,CE,2017,10,1
341,450,NE Europe,CE,2017,10,1
341,342,SEMEA,CE,2017,10,1
341,525,NE Europe,CE,2017,11,1
341,186,SEMEA,CE,2017,11,1
341,292,NE Europe,CE,2017,12,1
341,327,SEMEA,CE,2017,12,1
341,14,INTL Other,CE,2018,1,1
341,408,NE Europe,CE,2018,1,1
341,172,SEMEA,CE,2018,1,1
341,442,NE Europe,CE,2018,2,1
341,177,SEMEA,CE,2018,2,1
341,437,NE Europe,CE,2018,3,1
341,306,SEMEA,CE,2018,3,1
341,5,INTL Other,CE,2018,4,1
341,371,NE Europe,CE,2018,4,1
341,196,SEMEA,CE,2018,4,1
341,499,NE Europe,CE,2018,5,1
341,230,SEMEA,CE,2018,5,1
341,401,NE Europe,CE,2018,6,1
341,442,SEMEA,CE,2018,6,1
341,432,NE Europe,CE,2018,7,1
341,160,SEMEA,CE,2018,7,1
341,4,INTL Other,CE,2018,8,1
341,457,NE Europe,CE,2018,8,1
341,153,SEMEA,CE,2018,8,1
341,507,NE Europe,CE,2018,9,1
341,175,SEMEA,CE,2018,9,1
341,3,INTL Other,CE,2018,10,1
341,435,NE Europe,CE,2018,10,1
341,206,SEMEA,CE,2018,10,1
341,572,NE Europe,CE,2018,11,1
341,267,SEMEA,CE,2018,11,1
341,273,NE Europe,CE,2018,12,1
341,353,SEMEA,CE,2018,12,1
341,487,NE Europe,CE,2019,1,1
341,96,SEMEA,CE,2019,1,1
341,1,INTL Other,CE,2019,2,1
341,297,NE Europe,CE,2019,2,1
341,162,SEMEA,CE,2019,2,1
341,3,INTL Other,CE,2019,3,1
341,558,NE Europe,CE,2019,3,1
341,219,SEMEA,CE,2019,3,1
341,404,NE Europe,CE,2019,4,1
341,221,SEMEA,CE,2019,4,1
341,325,NE Europe,CE,2019,5,1
341,207,SEMEA,CE,2019,5,1
341,367,NE Europe,CE,2019,6,1
341,264,SEMEA,CE,2019,6,1
341,4,INTL Other,CE,2019,7,1
341,85,NE Europe,CE,2019,7,1
341,26,SEMEA,CE,2019,7,1
341,50,NE Europe,P3,2016,7,1
341,40,NE Europe,P3,2016,8,1
341,20,NE Europe,P3,2017,5,1
341,5,NE Europe,P3,2018,6,1
341,5,NE Europe,P3,2018,8,1
341,45,NE Europe,P3,2018,10,1
341,30,NE Europe,P3,2018,12,1
341,20,NE Europe,P3,2019,2,1
341,10,NE Europe,P3,2019,3,1
341,50,NE Europe,P3,2019,6,1
34223,1,Americas,"",2015,5,1
34223,3,Americas,"",2015,7,1
34223,1,Americas,"",2016,3,1
34223,1,Asia,"",2016,3,1
34223,2,INTL Other,"",2016,7,1
34223,1,Americas,"",2016,8,1
34223,1,Americas,"",2017,1,1
34223,5,INTL Other,"",2017,1,1
34223,1,Asia,"",2017,5,1
34223,1,SEMEA,"",2017,9,1
34223,1,INTL Other,"",2018,2,1
34223,1,Americas,"",2018,7,1
34224,7,Americas,"",2015,3,1
34224,3,Asia,"",2015,4,1
34224,3,Americas,"",2015,5,1
34224,1,Asia,"",2015,5,1
34224,10,Americas,"",2015,7,1
34224,2,Americas,"",2015,9,1
34224,1,Asia,"",2015,9,1
34224,10,INTL Other,"",2015,9,1
34224,1,Asia,"",2016,3,1
34224,2,Americas,"",2016,7,1
34224,2,Americas,"",2016,8,1
34224,20,INTL Other,"",2016,8,1
34224,6,Americas,"",2016,11,1
